시도,시군구,기관유형,상위 보건기관명,보건기관명,주소,읍면동명,도서지역 여부,대표 전화번호
전북특별자치도,정읍시,일반보건지소,정읍시보건소,감곡보건지소,전라북도 정읍시 감곡면 원삼1길 41 (감곡보건지소) 감곡보건지소,감곡면,아니오,063-571-6714
전북특별자치도,정읍시,일반보건지소,정읍시보건소,소성보건지소,전라북도 정읍시 소성면 입고로 526 (소성보건지소) 소성보건지소,소성면,아니오,063-537-6060
전북특별자치도,정읍시,일반보건지소,정읍시보건소,칠보보건지소,"전라북도 정읍시 칠보면 칠보중앙로 148, 칠보보건소 (칠보보건소) 칠보보건지소",칠보면,아니오,063-534-3583
전북특별자치도,정읍시,일반보건지소,정읍시보건소,태인보건지소,"전라북도 정읍시 태인면 정읍북로 1185, 보건지소 (태인보건지소) 태인보건지소",태인면,아니오,063-534-4982
전북특별자치도,정읍시,일반보건지소,정읍시보건소,샘골보건지소,"전라북도 정읍시 상동중앙로 16 (상동, 샘골보건지소), 샘골보건지소 샘골보건지소",상동,아니오,063-539-6667
전북특별자치도,정읍시,보건진료소,정읍시보건소,태인면고천보건진료소,"전라북도 정읍시 태인면 태인동서로 489, 고천보건진료소 (고천보건진료소) 고천보건진료소",태인면,아니오,063-534-4880
전북특별자치도,정읍시,보건진료소,정읍시보건소,이평면두전보건진료소,"전라북도 정읍시 이평면 황토현로 113, 도전보건진료소 (두전보건진료소) 두전보건진료소",이평면,아니오,063-534-1723
전북특별자치도,정읍시,보건진료소,정읍시보건소,신태인읍양괴보건진료소,전라북도 정읍시 신태인읍 석지로 502-7 양괴보건진료소,신태인읍,아니오,063-571-2017
전북특별자치도,정읍시,보건진료소,정읍시보건소,태인면매계보건진료소,"전라북도 정읍시 태인면 북태길 181-3, 보건소 (매계 보건진료소) 매계보건진료소",태인면,아니오,063-536-7802
전북특별자치도,정읍시,보건진료소,정읍시보건소,칠보면반곡보건진료소,전라북도 정읍시 칠보면 칠보산로 1171 (보건진료소) 반곡보건진료소,칠보면,아니오,063-534-3689
전북특별자치도,정읍시,보건진료소,정읍시보건소,칠보면백암보건진료소,"전라북도 정읍시 칠보면 흥삼이1길 3, 의료 (백암보건진료소) 백암보건진료소",칠보면,아니오,063-534-3447
전북특별자치도,정읍시,보건진료소,정읍시보건소,고부면백운보건진료소,"전라북도 정읍시 고부면 고부백운길 19, 백운보건진료소 (백운보건진료소) 백운보건진료소",고부면,아니오,063-538-6859
전북특별자치도,정읍시,보건진료소,정읍시보건소,북면복흥보건진료소,"전라북도 정읍시 북면 용북길 319, 보건진료소 (복흥보건진료소) 복흥보건진료소",북면,아니오,063-535-0719
전북특별자치도,정읍시,보건진료소,정읍시보건소,옹동면산성보건진료소,전라북도 정읍시 옹동면 태산로 2382 (산성보건진료소) 산성보건진료소,옹동면,아니오,063-537-8168
전북특별자치도,정읍시,보건진료소,정읍시보건소,덕천면상학보건진료소,전라북도 정읍시 덕천면 동학로 618 상학보건진료소,덕천면,아니오,063-536-0437
전북특별자치도,정읍시,보건진료소,정읍시보건소,신정보건진료소,"전라북도 정읍시 신정마을길 38 (신정동, 신정보건진료소) 신정보건진료소",신정동,아니오,063-535-0871
전북특별자치도,정읍시,보건진료소,정읍시보건소,소성면애당보건진료소,"전라북도 정읍시 소성면 애당길 25, 애당보건진료소 (애당보건진료소) 애당보건진료소",소성면,아니오,063-537-6861
전북특별자치도,정읍시,보건진료소,정읍시보건소,옹동면용호보건진료소,전라북도 정읍시 옹동면 용이길 31 (용호보건진료소) 용호보건진료소,옹동면,아니오,063-538-8368
전북특별자치도,정읍시,보건진료소,정읍시보건소,감곡면유정보건진료소,"전라북도 정읍시 감곡면 감곡동서로 9, 유정보건소 (유정보건소) 유정보건진료소",감곡면,아니오,063-571-1309
전북특별자치도,정읍시,보건진료소,정읍시보건소,산내면장금보건진료소,전라북도 정읍시 산내면 평내길 13 장금보건진료소,산내면,아니오,063-538-4169
전북특별자치도,정읍시,보건진료소,정읍시보건소,북면장학보건진료소,전라북도 정읍시 북면 장학1길 52 (장학보건진료소) 장학보건진료소,북면,아니오,063-536-7801
전북특별자치도,정읍시,보건진료소,정읍시보건소,소성면고화보건진료소,"전라북도 정읍시 소성면 소성북길 182, 1동 (고화보건진료소) 고화보건진료소",소성면,아니오,063-537-7729
전북특별자치도,정읍시,보건진료소,정읍시보건소,신태인백산보건진료소,전라북도 정읍시 신태인읍 감곡로 180 백산보건진료소,신태인읍,아니오,063-571-3742
전북특별자치도,정읍시,보건진료소,정읍시보건소,감곡통석보건진료소,"전라북도 정읍시 감곡면 백산감산로 680, 통석보건진료소 (통석보건진료소) 통석보건진료소",감곡면,아니오,063-571-0705
전북특별자치도,정읍시,보건진료소,정읍시보건소,산외면종산보건진료소,전라북도 정읍시 산외면 종운로 424-7 (종운보건진료소) 종산보건진료소,산외면,아니오,063-538-5477
전북특별자치도,정읍시,보건진료소,정읍시보건소,이평면창동보건진료소,"전라북도 정읍시 이평면 창골길 9-12, 창동보건진료소 (창동보건진료소) 창동보건진료소",이평면,아니오,063-534-1871
전북특별자치도,정읍시,보건진료소,정읍시보건소,태곡보건진료소,전라북도 정읍시 북면 태곡길 34 (태곡보건진료소) 태곡보건진료소,북면,아니오,063-535-5042
전북특별자치도,정읍시,보건진료소,정읍시보건소,영원면풍월보건진료소,"전라북도 정읍시 영원면 부월길 185-7, 진료소 (풍월보건진료소) 풍월보건진료소",영원면,아니오,063-538-7730
전북특별자치도,정읍시,보건진료소,정읍시보건소,신태인화호보건진료소,"전라북도 정읍시 신태인읍 벽골제로 8, 화호보건진료소 (화호보건진료소) 화호보건진료소",신태인읍,아니오,063-571-6216
전북특별자치도,정읍시,보건진료소,정읍시보건소,정우면회룡보건진료소,"전라북도 정읍시 정우면 수회길 303, 1동 (회룡보건진료소) 회룡보건진료소",정우면,아니오,063-537-9742
전북특별자치도,정읍시,보건진료소,정읍시보건소,입암면천원보건진료소,"전라북도 정읍시 입암면 입암중앙길 32, 보건소 (천원 보건진료소) 천원보건진료소",입압면,아니오,063-534-0755
전북특별자치도,남원시,보건소,남원시보건소,남원시보건소,"전라북도 남원시 요천로 1285 (조산동, 남원시보건소) 남원시보건소",조산동,아니오,063-625-4000
전북특별자치도,남원시,통합보건지소,남원시보건소,금지주생통합보건지소,전라북도 남원시 금지면 요천로 550 (금지.주생보건지소) 금지주생보건지소,금지면,아니오,063-620-5340
전북특별자치도,남원시,일반보건지소,남원시보건소,산내면보건지소,"전라북도 남원시 산내면 대정길 21 (산내면보건지소,산내면사무소)   ",산내면,아니오,063-620-5450
전북특별자치도,남원시,일반보건지소,남원시보건소,대강면보건지소,전라북도 남원시 대강면 섬진로 863 (대강면보건지소)   ,대강면,아니오,063-620-5360
전북특별자치도,남원시,일반보건지소,남원시보건소,대산면보건지소,전라북도 남원시 대산면 운교1길 20 (대산면 보건지소)  ,대산면,아니오,063-620-5370
전북특별자치도,남원시,일반보건지소,남원시보건소,보절면보건지소,전라북도 남원시 보절면 신흥2길 23 (보절면 보건지소)  ,보절면,아니오,063-620-5400
전북특별자치도,남원시,일반보건지소,남원시보건소,사매면보건지소,전라북도 남원시 사매면 오신1길 8 (사매면보건지소)  ,사매면,아니오,063-620-5380
전북특별자치도,남원시,일반보건지소,남원시보건소,산동면보건지소,전라북도 남원시 산동면 요천로 2922 (산동면 보건지소)   ,산동면,아니오,063-620-5410
전북특별자치도,남원시,일반보건지소,남원시보건소,송동면보건지소,전라북도 남원시 송동면 송기길 58-1 (송동면보건지소)   ,송동면,아니오,063-620-5330
전북특별자치도,남원시,일반보건지소,남원시보건소,수지면보건지소,전라북도 남원시 수지면 고주로 635-10 (수지면보건지소)     ,수지면,아니오,063-620-5320
전북특별자치도,남원시,일반보건지소,남원시보건소,아영면보건지소,전라북도 남원시 아영면 아백로 384 (아영면보건지소)   ,아영면,아니오,063-620-5440
전북특별자치도,남원시,일반보건지소,남원시보건소,운봉읍보건지소,"전라북도 남원시 운봉읍 황산로 1083, 운봉읍보건지소 (운봉읍사무소,운봉읍보건지소)   ",운봉읍,아니오,063-620-5300
전북특별자치도,남원시,일반보건지소,남원시보건소,이백면보건지소,"전라북도 남원시 이백면 과리길 14, 이백면보건지소 (이백면보건지소)   ",이백면,아니오,063-620-5420
전북특별자치도,남원시,일반보건지소,남원시보건소,인월면보건지소,"전라북도 남원시 인월면 인월장터로 53, 인월면보건지소 (인월면사무소,인월면보건지소)   ",인월면,아니오,063-620-5430
전북특별자치도,남원시,일반보건지소,남원시보건소,주천면보건지소,전라북도 남원시 주천면 정령치로 55 (주천면보건지소)  ,주천면,아니오,063-620-5310
전북특별자치도,남원시,일반보건지소,남원시보건소,덕과면보건지소,전라북도 남원시 덕과면 덕오로 296 (덕과면보건지소)  ,덕과면,아니오,063-620-5390
전북특별자치도,남원시,보건진료소,남원시보건소,공안보건진료소,전라북도 남원시 운봉읍 공안길 59 (공안보건진료소)  ,운봉읍,아니오,063-620-5463
전북특별자치도,남원시,보건진료소,남원시보건소,남계보건진료소,전라북도 남원시 이백면 닭뫼길 8 (남계보건진료소) ,이백면,아니오,063-620-5482
전북특별자치도,남원시,보건진료소,남원시보건소,건지보건진료소,전라북도 남원시 인월면 유곡로 394-5 (건지보건진료소)  ,인월면,아니오,063-620-5483
전북특별자치도,남원시,보건진료소,남원시보건소,서도보건진료소,전라북도 남원시 사매면 서도길 38 (서도보건진료소)   ,사매면,아니오,063-620-5474
전북특별자치도,남원시,보건진료소,남원시보건소,대곡보건진료소,전라북도 남원시 대산면 상대실1길 4 (대곡보건진료소)   ,대산면,아니오,063-620-5473
전북특별자치도,남원시,보건진료소,남원시보건소,대상보건진료소,전라북도 남원시 산동면 대기대상길 230 (대상보건진료소)   ,산동면,아니오,063-620-5481
